,POI,lat,long
5223,hotel,51.5656188,-0.1358007
5224,bar,51.5731085,-0.1410422
5225,bar,51.5709032,-0.1488471
5226,bar,51.5714025,-0.1500246
5227,bar,51.5740638,-0.1412886
5228,bar,51.576389,-0.143746
5229,bar,51.5763553,-0.1437714
5230,cafe,51.5708242,-0.1478376
5231,cafe,51.573985,-0.1413388
5232,cafe,51.5677367,-0.1387017
5233,cafe,51.5666534,-0.138344
5234,cafe,51.563243,-0.1405057
5235,cafe,51.5639186,-0.1433805
5236,cafe,51.5679337,-0.1390445
5237,cafe,51.5671044,-0.1466159
5238,cafe,51.5620181,-0.1497412
5239,cafe,51.5711403,-0.148946
5240,cafe,51.5665092,-0.1393766
5241,cafe,51.5627281,-0.1358653
5242,cafe,51.5606644,-0.1370002
5243,cafe,51.5615855,-0.1501567
5244,cafe,51.561628,-0.1506356
5245,cafe,51.5620866,-0.1495556
5246,cafe,51.5625229,-0.1359844
5247,cafe,51.5761875,-0.1440973
5248,cafe,51.56447619999999,-0.1354758
5249,bank,51.5658209,-0.135619
5250,bank,51.5752593,-0.1425651
5251,post,51.564648,-0.148964
5252,post,51.5639336,-0.1352162
5253,gym,51.5655551,-0.1363506
5254,museum,51.57230180000001,-0.1488254
5255,parking,51.5666124,-0.1398782
5256,parking,51.5653774,-0.1357987
5257,"atm,",51.5659029,-0.1356249
5258,park,51.5617526,-0.1398831
5259,park,51.5686405,-0.1449617
5260,park,51.5648235,-0.1374186
5261,market,51.5643273,-0.1404349
5262,library,51.5656762,-0.1356145
5263,library,51.5701437,-0.1485475
5264,restaurant,51.5771838,-0.1464845
5265,restaurant,51.5770606,-0.1460365
5266,restaurant,51.575495,-0.150741
5267,restaurant,51.5762376,-0.1436006
5268,restaurant,51.578089,-0.1484529
5269,restaurant,51.57453719999999,-0.1418017
5270,groceries,51.5761202,-0.14352
5271,groceries,51.5798533,-0.1545248
5272,church,51.5783144,-0.151226
5273,church,51.5892762,-0.1451043
5274,church,51.5723841,-0.1390354
5275,bus,51.57731589999999,-0.1460757
5276,bus,51.580597,-0.153717
5277,bus,51.587063,-0.146873
5278,bus,51.5767992,-0.1453281
5279,bus,51.577953,-0.147921
5280,bus,51.577652,-0.152797
5281,bus,51.5799428,-0.1524688
5282,bus,51.575073,-0.150131
5283,bus,51.575581,-0.142952
5284,bus,51.57975,-0.151774
5285,bus,51.57761,-0.152525
5286,bus,51.575176,-0.150401
5287,bus,51.581326,-0.146702
5288,bus,51.5863621,-0.1471586
5289,bus,51.57840119999999,-0.1486406
5290,bus,51.583626,-0.146608
5291,school,51.5793808,-0.1545732
5292,school,51.5863714,-0.1492924
5293,school,51.58788819999999,-0.1519732
5294,school,51.5870196,-0.1462225
5295,school,51.5873954,-0.1508086
5296,school,51.5765046,-0.145285
5297,school,51.5814122,-0.1462313
5298,hotel,51.5877816,-0.1444024
5299,bar,51.5883304,-0.1412976
5300,cafe,51.5784459,-0.1492029
5301,cafe,51.5769673,-0.1458031
5302,cafe,51.5823364,-0.1498304
5303,cafe,51.5777132,-0.1455888
5304,cafe,51.5814566,-0.1463775
5305,bank,51.57509510000001,-0.1423571
5306,post,51.57786609999999,-0.1479338
5307,gym,51.58604099999999,-0.1472529
5308,train,51.5861561,-0.1470468
5309,parking,51.5772065,-0.1451805
5310,parking,51.5894014,-0.1465871
5311,parking,51.5893314,-0.1465579
5312,"atm,",51.5778741,-0.1479508
5313,park,51.5875553,-0.1431414
5314,park,51.5812053,-0.146158
5315,park,51.580854,-0.1373429
5316,park,51.5827374,-0.1491754
5317,library,51.57708830000001,-0.1437045
5318,restaurant,51.5921993,-0.1432936
5319,restaurant,51.5926777,-0.1430239
5320,restaurant,51.59006300000001,-0.1459742
5321,restaurant,51.5918222,-0.1431173
5322,restaurant,51.59087599999999,-0.1477137
5323,restaurant,51.5984168,-0.1386276
5324,restaurant,51.59023,-0.146317
5325,restaurant,51.5915429,-0.1430246
5326,restaurant,51.5924608,-0.1430977
5327,restaurant,51.5927999,-0.1432658
5328,restaurant,51.59145040000001,-0.1429895
5329,restaurant,51.5912379,-0.1415614
5330,restaurant,51.599434,-0.1468737
5331,restaurant,51.5984924,-0.1372447
5332,restaurant,51.5896882,-0.1451669
5333,restaurant,51.58974509999999,-0.1447409
5334,restaurant,51.5908124,-0.15375
5335,restaurant,51.5898841,-0.1462533
5336,restaurant,51.5901058,-0.1441916
5337,groceries,51.5917042,-0.1426118
5338,groceries,51.59539179999999,-0.1452919
5339,groceries,51.5898823,-0.1455607
5340,groceries,51.5914239,-0.141507
5341,groceries,51.5985606,-0.1373025
5342,groceries,51.5996222,-0.1475308
5343,groceries,51.5898279,-0.1446129
5344,groceries,51.6000393,-0.1477642
5345,groceries,51.590191,-0.1431189
5346,groceries,51.5909357,-0.1479264
5347,church,51.5978427,-0.1514365
5348,church,51.5915061,-0.1412837
5349,church,51.5975541,-0.142361
5350,church,51.5915487,-0.1487723
5351,church,51.5915562,-0.1487414
5352,church,51.5943678,-0.146588
5353,church,51.5977873,-0.1422603
5354,church,51.5937347,-0.1447751
5355,church,51.5947504,-0.1468581
5356,church,51.58956670000001,-0.1472559
5357,church,51.5992097,-0.1352684
5358,bus,51.595875,-0.150773
5359,bus,51.59162420000001,-0.1426716
5360,bus,51.589779,-0.145751
5361,bus,51.59071400000001,-0.142841
5362,bus,51.59190049999999,-0.143086
5363,bus,51.590565,-0.140161
5364,bus,51.5892801,-0.1457196
5365,bus,51.5908455,-0.1429019
5366,bus,51.596146,-0.150964
5367,bus,51.590954,-0.148389
5368,bus,51.591305,-0.142022
5369,bus,51.591141,-0.149955
5370,bus,51.588963,-0.145857
5371,bus,51.594196,-0.144619
5372,bus,51.5959616,-0.1440664
5373,bus,51.5961145,-0.1451331
5374,bus,51.5909124,-0.1421394
5375,bus,51.591053,-0.153005
5376,bus,51.59838000000001,-0.138645
5377,bus,51.5900477,-0.1439394
5378,school,51.594471,-0.1536063
5379,school,51.5913163,-0.1393668
5380,school,51.5927652,-0.1505824
5381,school,51.5943015,-0.1484294
5382,school,51.594928,-0.1427344
5383,school,51.5931897,-0.1498905
5384,school,51.5919862,-0.1521729
5385,school,51.5917611,-0.1416062
5386,school,51.5908075,-0.1483538
5387,school,51.5941677,-0.151371
5388,school,51.5947222,-0.1539245
5389,school,51.59339989999999,-0.1501027
5390,school,51.59036700000001,-0.138797
5391,school,51.5945923,-0.1457479
5392,school,51.6006747,-0.1367186
5393,hospital,51.5876165,-0.1492358
5394,hotel,51.5916411,-0.1435686
5395,hotel,51.5966501,-0.1390683
5396,hotel,51.5916315,-0.1446837
5397,hotel,51.59136849999999,-0.1439512
5398,bar,51.5910741,-0.1412857
5399,bar,51.5928955,-0.1433303
5400,bar,51.5998059,-0.147643
5401,bar,51.5908566,-0.1416321
5402,bar,51.5988913,-0.1379295
5403,cafe,51.589849,-0.146135
5404,cafe,51.5899042,-0.1444948
5405,cafe,51.5921965,-0.1495066
5406,cafe,51.5992293,-0.1472836
5407,cafe,51.593177,-0.1431827
5408,cafe,51.5895276,-0.1456956
5409,cafe,51.5908431,-0.1413482
5410,cafe,51.59164430000001,-0.1430044
5411,cafe,51.5915025,-0.1424483
5412,cafe,51.5902688,-0.1434911
5413,cafe,51.59834679999999,-0.1388676
5414,cafe,51.590157,-0.143669
5415,cafe,51.6007264,-0.1481113
5416,cafe,51.5891382,-0.1421649
5417,cafe,51.5897057,-0.144831
5418,cafe,51.59209740000001,-0.137421
5419,bank,51.5904341,-0.1437616
5420,bank,51.5907546,-0.142495
5421,bank,51.58994389999999,-0.1439691
5422,bank,51.5914225,-0.1423675
5423,bank,51.5911766,-0.1432011
5424,bank,51.58984239999999,-0.1455039
5425,bank,51.59099210000001,-0.1428632
5426,bank,51.5883572,-0.1411273
5427,post,51.5922251,-0.1429605
5428,gym,51.589732,-0.1416735
5429,gym,51.5908021,-0.1476332
5430,gym,51.5912946,-0.1524596
5431,gym,51.5895968,-0.1441579
5432,gym,51.59056030000001,-0.1422826
5433,gym,51.5894801,-0.1419431
5434,gym,51.59858209999999,-0.1379164
5435,gym,51.59249029999999,-0.1441972
5436,gym,51.5983947,-0.1387033
5437,gym,51.5968296,-0.1545542
5438,homeless shelter,51.5896275,-0.1444802
5439,train,51.5912364,-0.1428009
5440,parking,51.5898928,-0.1423696
5441,"atm,",51.5953437,-0.1452722
5442,"atm,",51.5903837,-0.1437713
5443,"atm,",51.5988823,-0.1378861
5444,park,51.5880916,-0.1424603
5445,park,51.5905743,-0.1472244
5446,park,51.588739,-0.1418101
5447,park,51.5899698,-0.1440427
5448,market,51.5909009,-0.1522317
5449,market,51.59009289999999,-0.1436277
5450,library,51.591206,-0.1431864
5451,library,51.592492,-0.1442403
5452,library,51.6006545,-0.1480757
5453,library,51.5988675,-0.1368161
5454,restaurant,51.5999922,-0.1477408
5455,restaurant,51.6125895,-0.158747
5456,restaurant,51.60484,-0.1486993
5457,restaurant,51.6124808,-0.1583406
5458,restaurant,51.6124879,-0.1585163
5459,restaurant,51.6006902,-0.1481399
5460,restaurant,51.6146407,-0.1496077
5461,restaurant,51.6131042,-0.1574632
5462,restaurant,51.6104625,-0.1433777
5463,restaurant,51.5988549,-0.1468922
5464,restaurant,51.60484839999999,-0.1486784
5465,groceries,51.6063224,-0.1472994
5466,groceries,51.6071902,-0.1547098
5467,groceries,51.612776,-0.1574632
5468,groceries,51.61170370000001,-0.1380004
5469,church,51.6024152,-0.1481938
5470,church,51.60471889999999,-0.145884
5471,church,51.60310279999999,-0.1542652
5472,church,51.6079483,-0.1429563
5473,bus,51.60908329999999,-0.1535968
5474,bus,51.605408,-0.149216
5475,bus,51.6019452,-0.1535829
5476,bus,51.607571,-0.152378
5477,bus,51.611237,-0.155016
5478,bus,51.612282,-0.157473
5479,bus,51.60942800000001,-0.142438
5480,bus,51.6129916,-0.153212
5481,bus,51.607368,-0.152646
5482,bus,51.606537,-0.153416
5483,bus,51.60604900000001,-0.152093
5484,bus,51.604115,-0.148648
5485,bus,51.602051,-0.147851
5486,bus,51.599976,-0.147459
5487,bus,51.603745,-0.153357
5488,bus,51.6132776,-0.1545354
5489,bus,51.6130669,-0.1577671
5490,school,51.6026932,-0.1532857
5491,school,51.6050178,-0.1439006
5492,school,51.602153,-0.1365257
5493,school,51.6142477,-0.1379718
5494,school,51.61396999999999,-0.137088
5495,school,51.59924669999999,-0.1378512
5496,hotel,51.6118799,-0.1363643
5497,hotel,51.6029658,-0.1478502
5498,hotel,51.6043863,-0.149623
5499,cafe,51.61098800000001,-0.143629
5500,cafe,51.6071017,-0.1541894
5501,cafe,51.6129784,-0.1578139
5502,cafe,51.6105544,-0.1368967
5503,cafe,51.5984649,-0.1373349
5504,post,51.6145127,-0.1377665
5505,shopping mall,51.6110365,-0.1431212
5506,shopping mall,51.6112283,-0.1435341
5507,gym,51.6132837,-0.1475886
5508,train,51.6140969,-0.1429563
5509,parking,51.606085,-0.151583
5510,parking,51.6143595,-0.1427023
5511,"atm,",51.60423309999999,-0.1438185
5512,"atm,",51.61377659999999,-0.1524683
5513,park,51.6126204,-0.1395483
5514,park,51.61020809999999,-0.145071
5515,park,51.6097808,-0.1430451
5516,park,51.6135911,-0.1389091
5517,park,51.6058962,-0.1356888
5518,market,51.61364039999999,-0.1527475
5519,library,51.613536,-0.153441
5520,restaurant,51.6152749,-0.146271
5521,restaurant,51.6197215,-0.1428207
5522,restaurant,51.614745,-0.149303
5523,restaurant,51.6146843,-0.1493773
5524,restaurant,51.6148279,-0.1488749
5525,restaurant,51.6146292,-0.1497205
5526,restaurant,51.614603,-0.1487282
5527,restaurant,51.613707,-0.152604
5528,restaurant,51.6147729,-0.148905
5529,restaurant,51.623562,-0.1535783
5530,restaurant,51.6220511,-0.1527905
5531,groceries,51.6228717,-0.1502462
5532,groceries,51.6159527,-0.1440098
5533,groceries,51.6166175,-0.1403232
5534,groceries,51.616403,-0.1357365
5535,groceries,51.6151717,-0.1468008
5536,groceries,51.6140735,-0.1400087
5537,groceries,51.61219819999999,-0.1595403
5538,church,51.61501939999999,-0.148367
5539,church,51.6153706,-0.1414724
5540,church,51.6160635,-0.1363304
5541,bus,51.619751,-0.14336
5542,bus,51.624588,-0.155977
5543,bus,51.61497139999999,-0.1433157
5544,bus,51.614113,-0.151419
5545,bus,51.624134,-0.147067
5546,bus,51.613583,-0.141821
5547,bus,51.614971,-0.143093
5548,bus,51.623726,-0.147474
5549,bus,51.619308,-0.145603
5550,bus,51.614819,-0.148371
5551,bus,51.616302,-0.139846
5552,bus,51.617653,-0.143344
5553,bus,51.622726,-0.151849
5554,bus,51.6149508,-0.1433794
5555,school,51.62194720000001,-0.1394
5556,school,51.6164025,-0.1439944
5557,school,51.6168454,-0.1505664
5558,school,51.62542029999999,-0.1506782
5559,school,51.6154748,-0.136227
5560,school,51.6251072,-0.1505041
5561,school,51.6258782,-0.1517041
5562,school,51.6175796,-0.1475243
5563,school,51.6151247,-0.1467471
5564,school,51.62547199999999,-0.1517816
5565,hotel,51.6187858,-0.1360162
5566,bar,51.6163999,-0.13583
5567,cafe,51.6158444,-0.1431385
5568,cafe,51.6197788,-0.1428449
5569,cafe,51.6236098,-0.1545125
5570,cafe,51.6173511,-0.1416108
5571,cafe,51.6150165,-0.1407606
5572,cafe,51.61627540000001,-0.1352518
5573,bank,51.6158454,-0.1439658
5574,bank,51.6163649,-0.1356781
5575,post,51.6168622,-0.1406043
5576,post,51.6197804,-0.1428408
5577,post,51.61672,-0.14059
5578,post,51.6128,-0.1595
5579,gym,51.6173618,-0.1432805
5580,gym,51.62580089999999,-0.1520044
5581,gym,51.625305,-0.1517688
5582,gym,51.6135102,-0.1391533
5583,parking,51.622766,-0.1473462
5584,parking,51.6160469,-0.1433129
5585,parking,51.6151461,-0.1430078
5586,parking,51.6262763,-0.1390942
5587,"atm,",51.6237664,-0.153998
5588,park,51.6155897,-0.1404811
5589,park,51.61926949999999,-0.1509182
5590,park,51.62113739999999,-0.146467
5591,park,51.6191757,-0.1537766
5592,market,51.6180387,-0.1435589
5593,restaurant,51.6300986,-0.1568903
5594,restaurant,51.6326802,-0.1434167
5595,restaurant,51.6321868,-0.1435734
5596,restaurant,51.6318762,-0.1433105
5597,restaurant,51.6297319,-0.1580278
5598,restaurant,51.6321914,-0.1421929
5599,restaurant,51.6263496,-0.159893
5600,restaurant,51.6318534,-0.1425178
5601,restaurant,51.6301209,-0.1567364
5602,restaurant,51.6346021,-0.1525044
5603,restaurant,51.6321211,-0.1438131
5604,restaurant,51.6319107,-0.1424748
5605,restaurant,51.6322755,-0.1424309
5606,restaurant,51.6272078,-0.161192
5607,groceries,51.6322898,-0.1435362
5608,groceries,51.63249649999999,-0.1422225
5609,groceries,51.6377608,-0.1359912
5610,church,51.6311927,-0.145884
5611,church,51.6322212,-0.1357818
5612,bus,51.630981,-0.153189
5613,bus,51.63229,-0.150434
5614,bus,51.635212,-0.154983
5615,bus,51.631065,-0.149891
5616,bus,51.63499100000001,-0.150757
5617,bus,51.630817,-0.148456
5618,bus,51.62927999999999,-0.158229
5619,bus,51.63448,-0.140475
5620,bus,51.632099,-0.14352
5621,bus,51.634018,-0.152863
5622,bus,51.62685,-0.148343
5623,bus,51.630157,-0.149827
5624,bus,51.63805,-0.140618
5625,bus,51.6259656,-0.1481048
5626,bus,51.636181,-0.137342
5627,bus,51.631393,-0.142639
5628,bus,51.63386500000001,-0.152277
5629,bus,51.632408,-0.142435
5630,bus,51.627846,-0.140761
5631,school,51.6368216,-0.1462114
5632,school,51.630513,-0.1474561
5633,school,51.6379011,-0.1399416
5634,school,51.6313882,-0.1422116
5635,school,51.62951899999999,-0.1368828
5636,school,51.6354043,-0.1464364
5637,school,51.6271654,-0.1522577
5638,hotel,51.6364847,-0.1386965
5639,bar,51.6302341,-0.1530155
5640,cafe,51.6325924,-0.1426203
5641,cafe,51.6313457,-0.1457773
5642,cafe,51.6323023,-0.1423479
5643,bank,51.63246059999999,-0.142146
5644,gym,51.6256196,-0.1520889
5645,parking,51.6313287,-0.1453831
5646,parking,51.6355152,-0.1497612
5647,park,51.6288363,-0.1454213
5648,park,51.6291668,-0.1477072
5649,park,51.6316318,-0.1450425
5650,park,51.62868719999999,-0.1495492
5651,market,51.63342960000001,-0.1517438
5652,market,51.6371379,-0.1397864
5653,library,51.63026499999999,-0.1490725
5654,restaurant,51.6476961,-0.1475763
5655,restaurant,51.6506289,-0.1496048
5656,restaurant,51.6495615,-0.1479013
5657,restaurant,51.6493469,-0.1479625
5658,restaurant,51.6486487,-0.1480966
5659,restaurant,51.6491486,-0.1478379
5660,restaurant,51.6508206,-0.1496564
5661,restaurant,51.6481229,-0.1472043
5662,restaurant,51.648751,-0.1475491
5663,restaurant,51.64782959999999,-0.1476309
5664,restaurant,51.6509921,-0.1497925
5665,restaurant,51.6509168,-0.1497327
5666,restaurant,51.6507642,-0.1498636
5667,restaurant,51.6504559,-0.1494214
5668,restaurant,51.6468375,-0.1473126
5669,restaurant,51.6492024,-0.1478759
5670,groceries,51.6481191,-0.1478855
5671,church,51.64513,-0.1384652
5672,church,51.6470004,-0.1507791
5673,church,51.6518947,-0.1521647
5674,bus,51.645329,-0.152794
5675,bus,51.645214,-0.144878
5676,bus,51.647278,-0.147077
5677,bus,51.6516996,-0.1501171
5678,bus,51.644543,-0.146206
5679,bus,51.645618,-0.13973
5680,bus,51.644588,-0.157681
5681,bus,51.64592,-0.138532
5682,bus,51.638962,-0.141476
5683,bus,51.641361,-0.144139
5684,bus,51.64513,-0.156155
5685,bus,51.65152,-0.149738
5686,bus,51.640629,-0.143331
5687,bus,51.650723,-0.15736
5688,bus,51.650074,-0.155521
5689,school,51.6471173,-0.1415688
5690,school,51.6431412,-0.1457087
5691,school,51.6436279,-0.1408746
5692,school,51.65083509999999,-0.1526374
5693,school,51.6439595,-0.154446
5694,school,51.6438753,-0.1391496
5695,school,51.64413529999999,-0.1405743
5696,school,51.64484710000001,-0.1425289
5697,school,51.6448434,-0.1375703
5698,school,51.65143090000001,-0.1513248
5699,hotel,51.6455884,-0.1436698
5700,hotel,51.6458708,-0.1515446
5701,university,51.64060190000001,-0.1465231
5702,cafe,51.6495675,-0.1478963
5703,cafe,51.64876899999999,-0.147363
5704,cafe,51.651608,-0.1495736
5705,cafe,51.6515784,-0.1508398
5706,cafe,51.6521323,-0.150018
5707,cafe,51.6440981,-0.1443252
5708,bank,51.6481378,-0.1477663
5709,post,51.6510826,-0.1499582
5710,gym,51.6490868,-0.1477247
5711,gym,51.65052799999999,-0.1495347
5712,gym,51.6468085,-0.1534663
5713,train,51.6487081,-0.1400492
5714,train,51.6516667,-0.1497377
5715,parking,51.651216,-0.1492417
5716,parking,51.6518603,-0.149507
5717,parking,51.64259370000001,-0.1508316
5718,park,51.6434301,-0.1434518
5719,park,51.6405369,-0.151918
5720,market,51.6483315,-0.1472891
5721,library,51.6473822,-0.1351843
5722,restaurant,51.6545153,-0.1543633
5723,church,51.65157019999999,-0.1508839
5724,bus,51.659302,-0.153889
5725,bus,51.655182,-0.152538
5726,school,51.6568087,-0.1482943
5727,bar,51.6515265,-0.1501395
5728,cafe,51.6570618,-0.1497762
5729,cafe,51.65780090000001,-0.1398186
5730,park,51.6574524,-0.1531382
5731,park,51.6563831,-0.1498346
5732,park,51.6542707,-0.1532135
5733,soccer field,51.6542313,-0.1597447
5734,restaurant,51.6667219,-0.1484631
5735,bus,51.661755,-0.15431
5736,parking,51.6662347,-0.1352879
5737,restaurant,51.5593957,-0.1214959
5738,restaurant,51.5597329,-0.1220136
5739,restaurant,51.549039,-0.129601
5740,restaurant,51.556674,-0.1387065
5741,restaurant,51.5610779,-0.137114
5742,restaurant,51.5560087,-0.1388729
5743,restaurant,51.559328,-0.121341
5744,restaurant,51.5555831,-0.1390436
5745,restaurant,51.556236,-0.1390262
5746,restaurant,51.5492445,-0.1295362
5747,restaurant,51.5575442,-0.1322003
5748,restaurant,51.5614395,-0.1241949
5749,restaurant,51.548609,-0.1282678
5750,restaurant,51.5581591,-0.1208623
5751,groceries,51.55008979999999,-0.1305443
5752,groceries,51.5587757,-0.1205155
5753,groceries,51.5621771,-0.1260545
5754,groceries,51.5601285,-0.1233062
5755,groceries,51.55310189999999,-0.1233617
5756,groceries,51.5576344,-0.1187605
5757,groceries,51.55770889999999,-0.1318461
5758,groceries,51.550675,-0.1177924
5759,groceries,51.5482734,-0.1182097
5760,groceries,51.5632704,-0.1180437
5761,groceries,51.557949,-0.117231
5762,groceries,51.5561395,-0.1161391
5763,groceries,51.559928,-0.1223025
5764,groceries,51.54680519999999,-0.1155087
5765,church,51.55172719999999,-0.1268537
5766,church,51.5567593,-0.1265939
5767,church,51.5614516,-0.1233372
5768,church,51.556711,-0.1206688
5769,church,51.5524688,-0.1215883
5770,church,51.5590182,-0.1309467
5771,church,51.55172719999999,-0.1268536
5772,church,51.5524644,-0.1348925
5773,church,51.5493619,-0.1199885
5774,church,51.5568282,-0.1266999
5775,church,51.5570849,-0.1188557
5776,church,51.5484076,-0.13385
5777,church,51.5483006,-0.1247046
5778,church,51.5570465,-0.118404
5779,church,51.5638424,-0.128891
5780,church,51.5594407,-0.1175307
5781,bus,51.556229,-0.137768
5782,bus,51.55741099999999,-0.13808
5783,bus,51.5515853,-0.131254
5784,bus,51.555412,-0.118644
5785,bus,51.550949,-0.126517
5786,bus,51.5616601,-0.1245963
5787,bus,51.5582085,-0.1197684
5788,bus,51.54935099999999,-0.128385
5789,bus,51.550732,-0.130954
5790,bus,51.557858,-0.126521
5791,bus,51.559757,-0.137408
5792,bus,51.55497,-0.122557
5793,bus,51.553486,-0.134317
5794,bus,51.551939,-0.1316645
5795,bus,51.5608222,-0.1346914
5796,bus,51.5491695,-0.1295303
5797,bus,51.54894299999999,-0.132094
5798,bus,51.5570953,-0.1206293
5799,bus,51.5614462,-0.134009
5800,school,51.55437,-0.1296939
5801,school,51.5591901,-0.11924
5802,school,51.5606728,-0.1305211
5803,school,51.5529345,-0.1291172
5804,school,51.548932,-0.1319509
5805,school,51.5519579,-0.1250824
5806,school,51.5537279,-0.1295353
5807,school,51.5524357,-0.135092
5808,school,51.54821279999999,-0.1273785
5809,school,51.5501944,-0.1353245
5810,school,51.5625773,-0.132926
5811,school,51.547096,-0.1272923
5812,school,51.5612898,-0.1200099
5813,school,51.5566425,-0.1269108
5814,school,51.54831739999999,-0.1247965
5815,school,51.5633464,-0.1196478
5816,hotel,51.5527269,-0.1240927
5817,hotel,51.5553705,-0.1299156
5818,hotel,51.5636592,-0.1305289
5819,hotel,51.5480422,-0.1305554
5820,hotel,51.5553361,-0.1302025
5821,hotel,51.5558922,-0.1203998
5822,hotel,51.5505837,-0.1273978
5823,university,51.557184,-0.1190154
5824,university,51.5598091,-0.1163269
5825,university,51.5549456,-0.1192688
5826,bar,51.5574112,-0.119269
5827,bar,51.55764809999999,-0.1320952
5828,bar,51.5489133,-0.1216856
5829,bar,51.55033,-0.1328951
5830,bar,51.5589169,-0.1207206
5831,bar,51.5586064,-0.1177715
5832,bar,51.5593053,-0.1165007
5833,bar,51.5485072,-0.1280625
5834,cafe,51.5573314,-0.1204372
5835,cafe,51.5493293,-0.1296477
5836,cafe,51.5573804,-0.1203654
5837,cafe,51.5496115,-0.1205705
5838,cafe,51.5579729,-0.132048
5839,cafe,51.5580629,-0.1202177
5840,cafe,51.548511,-0.1182197
5841,cafe,51.559281,-0.1225752
5842,cafe,51.558136,-0.119531
5843,cafe,51.5598086,-0.1221258
5844,cafe,51.5486808,-0.1290111
5845,cafe,51.5506337,-0.1177938
5846,cafe,51.5486087,-0.118145
5847,cafe,51.54765949999999,-0.1181952
5848,bank,51.55867199999999,-0.1202866
5849,bank,51.5584246,-0.1186434
5850,bank,51.5570956,-0.1178359
5851,bank,51.5492394,-0.1174489
5852,bank,51.5636247,-0.1188372
5853,bank,51.548279,-0.1181745
5854,bank,51.5585135,-0.1185068
5855,post,51.5494743,-0.1297506
5856,post,51.5578636,-0.1319073
5857,post,51.560101,-0.1328237
5858,post,51.5500803,-0.1192642
5859,post,51.5605982,-0.1312472
5860,post,51.563747,-0.1184091
5861,post,51.54948,-0.12973
5862,post,51.5578,-0.1321
5863,gym,51.562406,-0.1258151
5864,gym,51.5485359,-0.118219
5865,gym,51.5632585,-0.1175793
5866,gym,51.5486825,-0.1282845
5867,gym,51.5483679,-0.1283515
5868,gym,51.5597696,-0.1233709
5869,museum,51.5535887,-0.1223695
5870,homeless shelter,51.5618153,-0.1252056
5871,homeless shelter,51.557454,-0.1185004
5872,train,51.5637857,-0.1295907
5873,train,51.5636525,-0.1294587
5874,parking,51.5582706,-0.1305507
5875,parking,51.5480252,-0.1306201
5876,parking,51.5506468,-0.1157082
5877,parking,51.5581454,-0.1173842
5878,"atm,",51.5494584,-0.1297534
5879,park,51.5562123,-0.1299052
5880,park,51.5619059,-0.1283348
5881,park,51.5584335,-0.1336788
5882,park,51.5526729,-0.1343964
5883,park,51.55780610000001,-0.1267577
5884,park,51.5602977,-0.1182214
5885,park,51.5538263,-0.1182904
5886,park,51.5610331,-0.1213708
5887,park,51.5490017,-0.117265
5888,park,51.5469715,-0.1332158
5889,park,51.5626787,-0.1222825
5890,market,51.5608928,-0.130355
5891,market,51.55087590000001,-0.133233
5892,market,51.55832710000001,-0.1183336
5893,market,51.5487155,-0.1227283
5894,market,51.5586814,-0.1193078
5895,market,51.5591851,-0.1171789
5896,soccer field,51.5624584,-0.1288632
5897,soccer field,51.55709340000001,-0.118467
5898,library,51.56048209999999,-0.1217175
5899,library,51.55272429999999,-0.1248285
5900,restaurant,51.5652611,-0.1344127
5901,restaurant,51.5649867,-0.1327417
5902,restaurant,51.56616169999999,-0.1347276
5903,restaurant,51.5650772,-0.1329484
5904,restaurant,51.5648189,-0.13286
5905,restaurant,51.564652,-0.132575
5906,restaurant,51.5651571,-0.1331244
5907,restaurant,51.5686614,-0.1277144
5908,restaurant,51.5650529,-0.1328025
5909,restaurant,51.5630157,-0.1357291
5910,restaurant,51.5636849,-0.1283385
5911,restaurant,51.56497659999999,-0.133305
5912,restaurant,51.5621818,-0.1259599
5913,restaurant,51.563296,-0.135562
5914,restaurant,51.5692377,-0.1303038
5915,restaurant,51.56434609999999,-0.1303415
5916,groceries,51.5670635,-0.1220342
5917,groceries,51.5682129,-0.1240854
5918,groceries,51.56437,-0.1319211
5919,groceries,51.5642301,-0.1314868
5920,groceries,51.5652895,-0.1341086
5921,groceries,51.5635857,-0.1187682
5922,groceries,51.5708432,-0.1160487
5923,groceries,51.5696082,-0.1240728
5924,groceries,51.5749066,-0.126717
5925,groceries,51.5649676,-0.134584
5926,groceries,51.57362089999999,-0.1206612
5927,groceries,51.5634504,-0.1285054
5928,groceries,51.5718679,-0.1296861
5929,church,51.56998170000001,-0.1289728
5930,church,51.5638886,-0.1303954
5931,church,51.5724339,-0.1189914
5932,church,51.565754,-0.1343471
5933,church,51.57115330000001,-0.1230234
5934,church,51.5696702,-0.126117
5935,church,51.5683178,-0.1222233
5936,church,51.5657614,-0.1343311
5937,church,51.5661024,-0.1345915
5938,church,51.56285889999999,-0.126867
5939,church,51.56465129999999,-0.1312815
5940,church,51.5641219,-0.1181829
5941,church,51.5668266,-0.1220266
5942,bus,51.56493400000001,-0.134931
5943,bus,51.56610500000001,-0.135171
5944,bus,51.565361,-0.134105
5945,bus,51.5710716,-0.1252758
5946,bus,51.564487,-0.131876
5947,bus,51.570152,-0.128368
5948,bus,51.568226,-0.123137
5949,bus,51.566765,-0.132966
5950,bus,51.562332,-0.126251
5951,bus,51.5663,-0.1352319
5952,bus,51.569141,-0.137096
5953,bus,51.5653557,-0.1336506
5954,bus,51.564388,-0.119327
5955,bus,51.57423,-0.127075
